id,label,comment,subTypeOf,enumerationtype,equivalentClass,properties,subTypes,supersedes,supersededBy,isPartOf
https://schema.org/ExhibitionEvent,ExhibitionEvent,イベントタイプ：展示イベント、例えば博物館、図書館、アーカイブ、トレードショーなど ...,https://schema.org/Event,,,"https://schema.org/about, https://schema.org/actor, https://schema.org/additionalType, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/attendee, https://schema.org/attendees, https://schema.org/audience, https://schema.org/composer, https://schema.org/contributor, https://schema.org/description, https://schema.org/director, https://schema.org/disambiguatingDescription, https://schema.org/doorTime, https://schema.org/duration, https://schema.org/endDate, https://schema.org/eventAttendanceMode, https://schema.org/eventSchedule, https://schema.org/eventStatus, https://schema.org/funder, https://schema.org/identifier, https://schema.org/image, https://schema.org/inLanguage, https://schema.org/isAccessibleForFree, https://schema.org/location, https://schema.org/mainEntityOfPage, https://schema.org/maximumAttendeeCapacity, https://schema.org/maximumPhysicalAttendeeCapacity, https://schema.org/maximumVirtualAttendeeCapacity, https://schema.org/name, https://schema.org/offers, https://schema.org/organizer, https://schema.org/performer, https://schema.org/performers, https://schema.org/potentialAction, https://schema.org/previousStartDate, https://schema.org/recordedIn, https://schema.org/remainingAttendeeCapacity, https://schema.org/review, https://schema.org/sameAs, https://schema.org/sponsor, https://schema.org/startDate, https://schema.org/subEvent, https://schema.org/subEvents, https://schema.org/subjectOf, https://schema.org/superEvent, https://schema.org/translator, https://schema.org/typicalAgeRange, https://schema.org/url, https://schema.org/workFeatured, https://schema.org/workPerformed",,,,
https://schema.org/Eye,Eye,目または眼科的機能評価と臨床検査。,https://schema.org/PhysicalExam,https://schema.org/PhysicalExam,,,,,,
https://schema.org/FAQPage,FAQPage,"<a class=""localLink"" href=""/FAQPage"">FAQPage</a>は、1つ以上の「<a href=""https://en.wikipedia.org/wiki/FAQ"">よくある質問</a>」を提示する<a class=""localLink"" href=""/WebPage"">WebPage</a>です（<a class=""localLink"" href=""/QAPage"">QAPage</a>も参照）。""",https://schema.org/WebPage,,,"https://schema.org/about, https://schema.org/abstract, https://schema.org/accessMode, https://schema.org/accessModeSufficient, https://schema.org/accessibilityAPI, https://schema.org/accessibilityControl, https://schema.org/accessibilityFeature, https://schema.org/accessibilityHazard, https://schema.org/accessibilitySummary, https://schema.org/accountablePerson, https://schema.org/acquireLicensePage, https://schema.org/additionalType, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alternativeHeadline, https://schema.org/assesses, https://schema.org/associatedMedia, https://schema.org/audience, https://schema.org/audio, https://schema.org/author, https://schema.org/award, https://schema.org/awards, https://schema.org/breadcrumb, https://schema.org/character, https://schema.org/citation, https://schema.org/comment, https://schema.org/commentCount, https://schema.org/conditionsOfAccess, https://schema.org/contentLocation, https://schema.org/contentRating, https://schema.org/contentReferenceTime, https://schema.org/contributor, https://schema.org/copyrightHolder, https://schema.org/copyrightNotice, https://schema.org/copyrightYear, https://schema.org/correction, https://schema.org/creativeWorkStatus, https://schema.org/creator, https://schema.org/creditText, https://schema.org/dateCreated, https://schema.org/dateModified, https://schema.org/datePublished, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/discussionUrl, https://schema.org/editEIDR, https://schema.org/editor, https://schema.org/educationalAlignment, https://schema.org/educationalLevel, https://schema.org/educationalUse, https://schema.org/encoding, https://schema.org/encodingFormat, https://schema.org/encodings, https://schema.org/exampleOfWork, https://schema.org/expires, https://schema.org/fileFormat, https://schema.org/funder, https://schema.org/genre, https://schema.org/hasPart, https://schema.org/headline, https://schema.org/identifier, https://schema.org/image, https://schema.org/inLanguage, https://schema.org/interactionStatistic, https://schema.org/interactivityType, https://schema.org/isAccessibleForFree, https://schema.org/isBasedOn, https://schema.org/isBasedOnUrl, https://schema.org/isFamilyFriendly, https://schema.org/isPartOf, https://schema.org/keywords, https://schema.org/lastReviewed, https://schema.org/learningResourceType, https://schema.org/license, https://schema.org/locationCreated, https://schema.org/mainContentOfPage, https://schema.org/mainEntity, https://schema.org/mainEntityOfPage, https://schema.org/maintainer, https://schema.org/material, https://schema.org/materialExtent, https://schema.org/mentions, https://schema.org/name, https://schema.org/offers, https://schema.org/pattern, https://schema.org/position, https://schema.org/potentialAction, https://schema.org/primaryImageOfPage, https://schema.org/producer, https://schema.org/provider, https://schema.org/publication, https://schema.org/publisher, https://schema.org/publisherImprint, https://schema.org/publishingPrinciples, https://schema.org/recordedAt, https://schema.org/relatedLink, https://schema.org/releasedEvent, https://schema.org/review, https://schema.org/reviewedBy, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/schemaVersion, https://schema.org/sdDatePublished, https://schema.org/sdLicense, https://schema.org/sdPublisher, https://schema.org/significantLink, https://schema.org/significantLinks, https://schema.org/size, https://schema.org/sourceOrganization, https://schema.org/spatial, https://schema.org/spatialCoverage, https://schema.org/speakable, https://schema.org/specialty, https://schema.org/sponsor, https://schema.org/subjectOf, https://schema.org/teaches, https://schema.org/temporal, https://schema.org/temporalCoverage, https://schema.org/text, https://schema.org/thumbnailUrl, https://schema.org/timeRequired, https://schema.org/translationOfWork, https://schema.org/translator, https://schema.org/typicalAgeRange, https://schema.org/url, https://schema.org/usageInfo, https://schema.org/version, https://schema.org/video, https://schema.org/workExample, https://schema.org/workTranslation",,,,
https://schema.org/FDAcategoryA,FDAcategoryA,米国FDAによる指定で、十分かつ適切に管理された研究が妊娠初期の胎児へのリスクを示さなかったことを意味します（後の三半期でのリスクの証拠もありません）。,https://schema.org/DrugPregnancyCategory,https://schema.org/DrugPregnancyCategory,,,,,,
https://schema.org/FDAcategoryB,FDAcategoryB,米国FDAによる指定で、動物繁殖研究が胎児へのリスクを示さなかったが、妊婦での十分かつ適切に管理された研究がないことを意味します。,https://schema.org/DrugPregnancyCategory,https://schema.org/DrugPregnancyCategory,,,,,,
https://schema.org/FDAcategoryC,FDAcategoryC,米国FDAによる指定で、動物繁殖研究が胎児に悪影響を示したが、人間での十分かつ適切に管理された研究がなく、潜在的な利益が潜在的なリスクを上回る場合に妊婦での薬の使用が正当化される可能性があることを意味します。,https://schema.org/DrugPregnancyCategory,https://schema.org/DrugPregnancyCategory,,,,,,
https://schema.org/FDAcategoryD,FDAcategoryD,米国FDAによる指定で、調査または市場経験、または人間での研究からの有害反応データに基づいて人間の胎児リスクの陽性証拠があり、潜在的な利益が潜在的なリスクを上回る場合に妊婦での薬の使用が正当化される可能性があることを意味します。,https://schema.org/DrugPregnancyCategory,https://schema.org/DrugPregnancyCategory,,,,,,
https://schema.org/FDAcategoryX,FDAcategoryX,米国FDAによる指定で、動物または人間での研究が胎児異常を示し、または調査または市場経験からの有害反応データに基づいて人間の胎児リスクの陽性証拠があり、妊婦での薬の使用に関連するリスクが潜在的な利益を明らかに上回ることを意味します。,https://schema.org/DrugPregnancyCategory,https://schema.org/DrugPregnancyCategory,,,,,,
https://schema.org/FDAnotEvaluated,FDAnotEvaluated,問題の薬が米国FDAによって妊娠カテゴリ指定を受けていないことを示す指定。,https://schema.org/DrugPregnancyCategory,https://schema.org/DrugPregnancyCategory,,,,,,
https://schema.org/FMRadioChannel,FMRadioChannel,FMを使用するラジオチャンネル。,https://schema.org/RadioChannel,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/broadcastChannelId, https://schema.org/broadcastFrequency, https://schema.org/broadcastServiceTier, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/genre, https://schema.org/identifier, https://schema.org/image, https://schema.org/inBroadcastLineup, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/potentialAction, https://schema.org/providesBroadcastService, https://schema.org/sameAs, https://schema.org/subjectOf, https://schema.org/url",,,,
https://schema.org/FailedActionStatus,FailedActionStatus,完了に失敗したアクション。アクションのエラープロパティとHTTPリターンコードに失敗に関する詳細情報が含まれています。,https://schema.org/ActionStatusType,https://schema.org/ActionStatusType,,,,,,
https://schema.org/False,FALSE,ブール値の偽。,,,,,,,,
https://schema.org/FastFoodRestaurant,FastFoodRestaurant,ファストフードレストラン。,https://schema.org/FoodEstablishment,,,"https://schema.org/acceptsReservations, https://schema.org/actionableFeedbackPolicy, https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/address, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alumni, https://schema.org/amenityFeature, https://schema.org/areaServed, https://schema.org/award, https://schema.org/awards, https://schema.org/branchCode, https://schema.org/branchOf, https://schema.org/brand, https://schema.org/contactPoint, https://schema.org/contactPoints, https://schema.org/containedIn, https://schema.org/containedInPlace, https://schema.org/containsPlace, https://schema.org/correctionsPolicy, https://schema.org/currenciesAccepted, https://schema.org/department, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/dissolutionDate, https://schema.org/diversityPolicy, https://schema.org/diversityStaffingReport, https://schema.org/duns, https://schema.org/email, https://schema.org/employee, https://schema.org/employees, https://schema.org/ethicsPolicy, https://schema.org/event, https://schema.org/events, https://schema.org/faxNumber, https://schema.org/founder, https://schema.org/founders, https://schema.org/foundingDate, https://schema.org/foundingLocation, https://schema.org/funder, https://schema.org/geo, https://schema.org/geoContains, https://schema.org/geoCoveredBy, https://schema.org/geoCovers, https://schema.org/geoCrosses, https://schema.org/geoDisjoint, https://schema.org/geoEquals, https://schema.org/geoIntersects, https://schema.org/geoOverlaps, https://schema.org/geoTouches, https://schema.org/geoWithin, https://schema.org/globalLocationNumber, https://schema.org/hasCredential, https://schema.org/hasDriveThroughService, https://schema.org/hasMap, https://schema.org/hasMenu, https://schema.org/hasMerchantReturnPolicy, https://schema.org/hasOfferCatalog, https://schema.org/hasPOS, https://schema.org/hasProductReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/interactionStatistic, https://schema.org/isAccessibleForFree, https://schema.org/isicV4, https://schema.org/knowsAbout, https://schema.org/knowsLanguage, https://schema.org/latitude, https://schema.org/legalName, https://schema.org/leiCode, https://schema.org/location, https://schema.org/logo, https://schema.org/longitude, https://schema.org/mainEntityOfPage, https://schema.org/makesOffer, https://schema.org/map, https://schema.org/maps, https://schema.org/maximumAttendeeCapacity, https://schema.org/member, https://schema.org/memberOf, https://schema.org/members, https://schema.org/menu, https://schema.org/naics, https://schema.org/name, https://schema.org/nonprofitStatus, https://schema.org/numberOfEmployees, https://schema.org/openingHours, https://schema.org/openingHoursSpecification, https://schema.org/ownershipFundingInfo, https://schema.org/owns, https://schema.org/parentOrganization, https://schema.org/paymentAccepted, https://schema.org/photo, https://schema.org/photos, https://schema.org/potentialAction, https://schema.org/priceRange, https://schema.org/publicAccess, https://schema.org/publishingPrinciples, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seeks, https://schema.org/servesCuisine, https://schema.org/serviceArea, https://schema.org/slogan, https://schema.org/smokingAllowed, https://schema.org/specialOpeningHoursSpecification, https://schema.org/sponsor, https://schema.org/starRating, https://schema.org/subOrganization, https://schema.org/subjectOf, https://schema.org/taxID, https://schema.org/telephone, https://schema.org/tourBookingPage, https://schema.org/unnamedSourcesPolicy, https://schema.org/url, https://schema.org/vatID",,,,
https://schema.org/Female,Female,女性の性別。,https://schema.org/GenderType,https://schema.org/GenderType,,,,,,
https://schema.org/Festival,Festival,イベントタイプ：フェスティバル。,https://schema.org/Event,,,"https://schema.org/about, https://schema.org/actor, https://schema.org/additionalType, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/attendee, https://schema.org/attendees, https://schema.org/audience, https://schema.org/composer, https://schema.org/contributor, https://schema.org/description, https://schema.org/director, https://schema.org/disambiguatingDescription, https://schema.org/doorTime, https://schema.org/duration, https://schema.org/endDate, https://schema.org/eventAttendanceMode, https://schema.org/eventSchedule, https://schema.org/eventStatus, https://schema.org/funder, https://schema.org/identifier, https://schema.org/image, https://schema.org/inLanguage, https://schema.org/isAccessibleForFree, https://schema.org/location, https://schema.org/mainEntityOfPage, https://schema.org/maximumAttendeeCapacity, https://schema.org/maximumPhysicalAttendeeCapacity, https://schema.org/maximumVirtualAttendeeCapacity, https://schema.org/name, https://schema.org/offers, https://schema.org/organizer, https://schema.org/performer, https://schema.org/performers, https://schema.org/potentialAction, https://schema.org/previousStartDate, https://schema.org/recordedIn, https://schema.org/remainingAttendeeCapacity, https://schema.org/review, https://schema.org/sameAs, https://schema.org/sponsor, https://schema.org/startDate, https://schema.org/subEvent, https://schema.org/subEvents, https://schema.org/subjectOf, https://schema.org/superEvent, https://schema.org/translator, https://schema.org/typicalAgeRange, https://schema.org/url, https://schema.org/workFeatured, https://schema.org/workPerformed",,,,
https://schema.org/FilmAction,FilmAction,フィルム、ビデオ、またはデジタルで音声と動く映像を撮影する行為。,https://schema.org/CreateAction,,,"https://schema.org/actionStatus, https://schema.org/additionalType, https://schema.org/agent, https://schema.org/alternateName, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/endTime, https://schema.org/error, https://schema.org/identifier, https://schema.org/image, https://schema.org/instrument, https://schema.org/location, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/object, https://schema.org/participant, https://schema.org/potentialAction, https://schema.org/result, https://schema.org/sameAs, https://schema.org/startTime, https://schema.org/subjectOf, https://schema.org/target, https://schema.org/url",,,,
https://schema.org/FinancialProduct,FinancialProduct,金融機関（銀行、保険会社、証券会社、消費者金融会社、投資会社など）が消費者や企業に提供する製品で、金融サービス産業を構成します。,https://schema.org/Service,,,"https://schema.org/additionalType, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/annualPercentageRate, https://schema.org/areaServed, https://schema.org/audience, https://schema.org/availableChannel, https://schema.org/award, https://schema.org/brand, https://schema.org/broker, https://schema.org/category, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/feesAndCommissionsSpecification, https://schema.org/hasOfferCatalog, https://schema.org/hoursAvailable, https://schema.org/identifier, https://schema.org/image, https://schema.org/interestRate, https://schema.org/isRelatedTo, https://schema.org/isSimilarTo, https://schema.org/logo, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/offers, https://schema.org/potentialAction, https://schema.org/produces, https://schema.org/provider, https://schema.org/providerMobility, https://schema.org/review, https://schema.org/sameAs, https://schema.org/serviceArea, https://schema.org/serviceAudience, https://schema.org/serviceOutput, https://schema.org/serviceType, https://schema.org/slogan, https://schema.org/subjectOf, https://schema.org/termsOfService, https://schema.org/url","https://schema.org/BankAccount, https://schema.org/CurrencyConversionService, https://schema.org/InvestmentOrDeposit, https://schema.org/LoanOrCredit, https://schema.org/PaymentCard, https://schema.org/PaymentService",,,
https://schema.org/FinancialService,FinancialService,金融サービス事業。,https://schema.org/LocalBusiness,,,"https://schema.org/actionableFeedbackPolicy, https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/address, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alumni, https://schema.org/amenityFeature, https://schema.org/areaServed, https://schema.org/award, https://schema.org/awards, https://schema.org/branchCode, https://schema.org/branchOf, https://schema.org/brand, https://schema.org/contactPoint, https://schema.org/contactPoints, https://schema.org/containedIn, https://schema.org/containedInPlace, https://schema.org/containsPlace, https://schema.org/correctionsPolicy, https://schema.org/currenciesAccepted, https://schema.org/department, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/dissolutionDate, https://schema.org/diversityPolicy, https://schema.org/diversityStaffingReport, https://schema.org/duns, https://schema.org/email, https://schema.org/employee, https://schema.org/employees, https://schema.org/ethicsPolicy, https://schema.org/event, https://schema.org/events, https://schema.org/faxNumber, https://schema.org/feesAndCommissionsSpecification, https://schema.org/founder, https://schema.org/founders, https://schema.org/foundingDate, https://schema.org/foundingLocation, https://schema.org/funder, https://schema.org/geo, https://schema.org/geoContains, https://schema.org/geoCoveredBy, https://schema.org/geoCovers, https://schema.org/geoCrosses, https://schema.org/geoDisjoint, https://schema.org/geoEquals, https://schema.org/geoIntersects, https://schema.org/geoOverlaps, https://schema.org/geoTouches, https://schema.org/geoWithin, https://schema.org/globalLocationNumber, https://schema.org/hasCredential, https://schema.org/hasDriveThroughService, https://schema.org/hasMap, https://schema.org/hasMerchantReturnPolicy, https://schema.org/hasOfferCatalog, https://schema.org/hasPOS, https://schema.org/hasProductReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/interactionStatistic, https://schema.org/isAccessibleForFree, https://schema.org/isicV4, https://schema.org/knowsAbout, https://schema.org/knowsLanguage, https://schema.org/latitude, https://schema.org/legalName, https://schema.org/leiCode, https://schema.org/location, https://schema.org/logo, https://schema.org/longitude, https://schema.org/mainEntityOfPage, https://schema.org/makesOffer, https://schema.org/map, https://schema.org/maps, https://schema.org/maximumAttendeeCapacity, https://schema.org/member, https://schema.org/memberOf, https://schema.org/members, https://schema.org/naics, https://schema.org/name, https://schema.org/nonprofitStatus, https://schema.org/numberOfEmployees, https://schema.org/openingHours, https://schema.org/openingHoursSpecification, https://schema.org/ownershipFundingInfo, https://schema.org/owns, https://schema.org/parentOrganization, https://schema.org/paymentAccepted, https://schema.org/photo, https://schema.org/photos, https://schema.org/potentialAction, https://schema.org/priceRange, https://schema.org/publicAccess, https://schema.org/publishingPrinciples, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seeks, https://schema.org/serviceArea, https://schema.org/slogan, https://schema.org/smokingAllowed, https://schema.org/specialOpeningHoursSpecification, https://schema.org/sponsor, https://schema.org/subOrganization, https://schema.org/subjectOf, https://schema.org/taxID, https://schema.org/telephone, https://schema.org/tourBookingPage, https://schema.org/unnamedSourcesPolicy, https://schema.org/url, https://schema.org/vatID","https://schema.org/AccountingService, https://schema.org/AutomatedTeller, https://schema.org/BankOrCreditUnion, https://schema.org/InsuranceAgency",,,
https://schema.org/FindAction,FindAction,"オブジェクトを見つける行為。<br/><br/>関連するアクション：<br/><br/><ul><li><a class=""localLink"" href=""/SearchAction"">SearchAction</a>：FindActionは一般的にSearchActionによって導かれますが、必ずしもそうではありません。</li></ul>""",https://schema.org/Action,,,"https://schema.org/actionStatus, https://schema.org/additionalType, https://schema.org/agent, https://schema.org/alternateName, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/endTime, https://schema.org/error, https://schema.org/identifier, https://schema.org/image, https://schema.org/instrument, https://schema.org/location, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/object, https://schema.org/participant, https://schema.org/potentialAction, https://schema.org/result, https://schema.org/sameAs, https://schema.org/startTime, https://schema.org/subjectOf, https://schema.org/target, https://schema.org/url","https://schema.org/CheckAction, https://schema.org/DiscoverAction, https://schema.org/TrackAction",,,
https://schema.org/FireStation,FireStation,消防署。消防士がいます。,"https://schema.org/CivicStructure, https://schema.org/EmergencyService",,,"https://schema.org/actionableFeedbackPolicy, https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/address, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alumni, https://schema.org/amenityFeature, https://schema.org/areaServed, https://schema.org/award, https://schema.org/awards, https://schema.org/branchCode, https://schema.org/branchOf, https://schema.org/brand, https://schema.org/contactPoint, https://schema.org/contactPoints, https://schema.org/containedIn, https://schema.org/containedInPlace, https://schema.org/containsPlace, https://schema.org/correctionsPolicy, https://schema.org/currenciesAccepted, https://schema.org/department, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/dissolutionDate, https://schema.org/diversityPolicy, https://schema.org/diversityStaffingReport, https://schema.org/duns, https://schema.org/email, https://schema.org/employee, https://schema.org/employees, https://schema.org/ethicsPolicy, https://schema.org/event, https://schema.org/events, https://schema.org/faxNumber, https://schema.org/founder, https://schema.org/founders, https://schema.org/foundingDate, https://schema.org/foundingLocation, https://schema.org/funder, https://schema.org/geo, https://schema.org/geoContains, https://schema.org/geoCoveredBy, https://schema.org/geoCovers, https://schema.org/geoCrosses, https://schema.org/geoDisjoint, https://schema.org/geoEquals, https://schema.org/geoIntersects, https://schema.org/geoOverlaps, https://schema.org/geoTouches, https://schema.org/geoWithin, https://schema.org/globalLocationNumber, https://schema.org/hasCredential, https://schema.org/hasDriveThroughService, https://schema.org/hasMap, https://schema.org/hasMerchantReturnPolicy, https://schema.org/hasOfferCatalog, https://schema.org/hasPOS, https://schema.org/hasProductReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/interactionStatistic, https://schema.org/isAccessibleForFree, https://schema.org/isicV4, https://schema.org/knowsAbout, https://schema.org/knowsLanguage, https://schema.org/latitude, https://schema.org/legalName, https://schema.org/leiCode, https://schema.org/location, https://schema.org/logo, https://schema.org/longitude, https://schema.org/mainEntityOfPage, https://schema.org/makesOffer, https://schema.org/map, https://schema.org/maps, https://schema.org/maximumAttendeeCapacity, https://schema.org/member, https://schema.org/memberOf, https://schema.org/members, https://schema.org/naics, https://schema.org/name, https://schema.org/nonprofitStatus, https://schema.org/numberOfEmployees, https://schema.org/openingHours, https://schema.org/openingHoursSpecification, https://schema.org/ownershipFundingInfo, https://schema.org/owns, https://schema.org/parentOrganization, https://schema.org/paymentAccepted, https://schema.org/photo, https://schema.org/photos, https://schema.org/potentialAction, https://schema.org/priceRange, https://schema.org/publicAccess, https://schema.org/publishingPrinciples, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seeks, https://schema.org/serviceArea, https://schema.org/slogan, https://schema.org/smokingAllowed, https://schema.org/specialOpeningHoursSpecification, https://schema.org/sponsor, https://schema.org/subOrganization, https://schema.org/subjectOf, https://schema.org/taxID, https://schema.org/telephone, https://schema.org/tourBookingPage, https://schema.org/unnamedSourcesPolicy, https://schema.org/url, https://schema.org/vatID",,,,
https://schema.org/Flexibility,Flexibility,関節と筋肉の柔軟性を向上させるために行われる身体活動。,https://schema.org/PhysicalActivityCategory,https://schema.org/PhysicalActivityCategory,,,,,,
https://schema.org/Flight,Flight,航空便。,https://schema.org/Trip,,,"https://schema.org/additionalType, https://schema.org/aircraft, https://schema.org/alternateName, https://schema.org/arrivalAirport, https://schema.org/arrivalGate, https://schema.org/arrivalTerminal, https://schema.org/arrivalTime, https://schema.org/boardingPolicy, https://schema.org/carrier, https://schema.org/departureAirport, https://schema.org/departureGate, https://schema.org/departureTerminal, https://schema.org/departureTime, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/estimatedFlightDuration, https://schema.org/flightDistance, https://schema.org/flightNumber, https://schema.org/identifier, https://schema.org/image, https://schema.org/itinerary, https://schema.org/mainEntityOfPage, https://schema.org/mealService, https://schema.org/name, https://schema.org/offers, https://schema.org/partOfTrip, https://schema.org/potentialAction, https://schema.org/provider, https://schema.org/sameAs, https://schema.org/seller, https://schema.org/subTrip, https://schema.org/subjectOf, https://schema.org/url, https://schema.org/webCheckinTime",,,,
https://schema.org/FlightReservation,FlightReservation,"航空旅行の予約。<br/><br/>注：このタイプは実際の予約に関する情報のためのもので、例えば確認メールや個別の予約確認を持つHTMLページなどです。チケットのオファーについては、<a class=""localLink"" href=""/Offer"">Offer</a>を使用してください。""",https://schema.org/Reservation,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/boardingGroup, https://schema.org/bookingAgent, https://schema.org/bookingTime, https://schema.org/broker, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/identifier, https://schema.org/image, https://schema.org/mainEntityOfPage, https://schema.org/modifiedTime, https://schema.org/name, https://schema.org/passengerPriorityStatus, https://schema.org/passengerSequenceNumber, https://schema.org/potentialAction, https://schema.org/priceCurrency, https://schema.org/programMembershipUsed, https://schema.org/provider, https://schema.org/reservationFor, https://schema.org/reservationId, https://schema.org/reservationStatus, https://schema.org/reservedTicket, https://schema.org/sameAs, https://schema.org/securityScreening, https://schema.org/subjectOf, https://schema.org/totalPrice, https://schema.org/underName, https://schema.org/url",,,,
https://schema.org/Float,Float,データ型：浮動小数点数。,https://schema.org/Number,,,,,,,
https://schema.org/FloorPlan,FloorPlan,"FloorPlanは類似した宿泊施設のコレクションを明示的に表現し、共通の情報（部屋数、サイズ、レイアウト図）や賃貸・販売のためのオファーを提供します。通常の使用では、ある<a class=""localLink"" href=""/ApartmentComplex"">ApartmentComplex</a>が<a class=""localLink"" href=""/accommodationFloorPlan"">accommodationFloorPlan</a>を持ち、それが<a class=""localLink"" href=""/FloorPlan"">FloorPlan</a>です。FloorPlanは常に特定の場所の文脈にあり、大きな<a class=""localLink"" href=""/ApartmentComplex"">ApartmentComplex</a>または単一の<a class=""localLink"" href=""/Apartment"">Apartment</a>のいずれかです。フロアプランの視覚的/空間的側面（例：部屋のレイアウト、<a href=""https://en.wikipedia.org/wiki/Floor_plan"">ウィキペディア参照</a>）は<a class=""localLink"" href=""/image"">image</a>を使用して示すことができます。""",https://schema.org/Intangible,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/amenityFeature, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/floorSize, https://schema.org/identifier, https://schema.org/image, https://schema.org/isPlanForApartment, https://schema.org/layoutImage, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/numberOfAccommodationUnits, https://schema.org/numberOfAvailableAccommodationUnits, https://schema.org/numberOfBathroomsTotal, https://schema.org/numberOfBedrooms, https://schema.org/numberOfFullBathrooms, https://schema.org/numberOfPartialBathrooms, https://schema.org/numberOfRooms, https://schema.org/petsAllowed, https://schema.org/potentialAction, https://schema.org/sameAs, https://schema.org/subjectOf, https://schema.org/url",,,,
